,DCmean,DCstd,clustermean,clusterstd,modularity,transitivity,eig_mean,eig_std,closenessmean,closenessstd,WCC,SCC,time,num_nodes,num_edges,Token
0,0.0022413456298901522,0.027949107765103412,0.0028734085360809904,0.030250633066530593,0.21269822837412825,2.50019793233631e-05,0.00593975220707409,0.02268821154074348,0.0030731261149200976,0.015501820065699216,63,952,2020-10-03,1329,2346,AAVE
1,0.005626852984471146,0.04093597204631262,0.0013431659272977398,0.020631697097798277,0.24642719925483142,3.576438423664896e-05,0.00994893829798966,0.03663056363867996,0.0047343637274941544,0.024146060084475826,63,952,2020-10-04,1404,2216,AAVE
2,0.006074879227053175,0.04214808928386278,0.003802894375207434,0.03842194125167265,0.27695299783003613,0.0001162963489407341,0.011393228977817959,0.04011357649545024,0.005219552130628225,0.023855387987645072,63,952,2020-10-05,1451,2549,AAVE
3,0.00915979918537454,0.04586606167958453,0.007795412527985507,0.05771543728326821,0.3749790146820914,0.0003870767960363336,0.015588238618310213,0.04399007453208081,0.011581122211418418,0.026930019225876917,63,952,2020-10-06,1389,2993,AAVE
4,0.008341635898337587,0.03802896405357948,0.004292734262910649,0.03698228315289399,0.4673782643035269,0.00022271301571982703,0.01919476290868665,0.04293175196808739,0.01504359525357931,0.027223943500948918,63,952,2020-10-07,1256,2972,AAVE
5,0.008390022675736967,0.037826810932787516,0.009736158176297085,0.06497358545326792,0.5186905979392876,0.0006963249516441006,0.01628317443590674,0.039870463825162406,0.019437098593832736,0.030869785154788453,63,952,2020-10-08,1270,3156,AAVE
6,0.00805486333222148,0.03594696409419493,0.003410034600546241,0.049901231971578634,0.46460385682393723,0.00017909734935922948,0.018173988016345035,0.04343119502103929,0.013267797300912198,0.024844737190499025,63,952,2020-10-09,2825,4849,AAVE
7,0.009488500090776132,0.04098963200511383,0.002183564630025686,0.03300475007630212,0.49328581803967225,5.82773223512957e-05,0.019118768014091996,0.04268321304875212,0.01820329577477554,0.030464916321828652,63,952,2020-10-10,1280,2610,AAVE
8,0.010974976492217833,0.042978849050399774,0.005321666893224864,0.05122955492172447,0.48413048873646636,0.00016782277914522266,0.018838627117272758,0.047923737950839415,0.014362372149900323,0.027980800846549147,63,952,2020-10-11,1175,2385,AAVE
9,0.008517454921955938,0.03765634133554928,0.013245239753293466,0.07805518612950352,0.5216204902202498,0.0004201092283993838,0.019458759215933485,0.04281247906707498,0.03520884970640531,0.05809017576682691,63,952,2020-10-12,1219,2422,AAVE
10,0.006597301544447039,0.031533345378311345,0.0073986374072892444,0.054855222225403406,0.503409084832291,0.0005611672278338945,0.019665379611148927,0.038402474859997815,0.04106825587982965,0.061405440524592673,63,952,2020-10-13,1025,1961,AAVE
11,0.006166193210035946,0.03141540483925141,0.011806186359865953,0.0891550243785205,0.5728159449563947,0.0005909549136162964,0.015735437015422963,0.03409522001111507,0.043010930285737055,0.06034839864500435,63,952,2020-10-14,1369,2420,AAVE
12,0.004728270387017814,0.02564211481293989,0.009011535413696281,0.06498597612229293,0.645354137201135,0.0006035074432584668,0.011819637607683429,0.030679410306150103,0.04222051575777733,0.043385423631900066,63,952,2020-10-15,2632,3592,AAVE
13,0.004807246075309265,0.02366319614675334,0.00855358316941385,0.06469660461846602,0.6249972048717223,0.0006765899864682003,0.01389795874092165,0.0327479011518587,0.03702713696355376,0.0450096044282644,63,952,2020-10-16,2958,4111,AAVE
14,0.006385114784820368,0.029759240242590235,0.013450494666409846,0.08373123544323964,0.5702795358649786,0.0011809301647470478,0.015032433569837973,0.035615396572517326,0.05508889769965052,0.06275400263014166,63,952,2020-10-17,2574,3818,AAVE
15,0.006028137476694818,0.02739796638414391,0.009915863249486727,0.06410394909855914,0.5938145917703049,0.0009357454772301934,0.016797219110132593,0.03520644825245905,0.04343438131887597,0.0522645181919181,63,952,2020-10-18,2140,3688,AAVE
16,0.00569142362600886,0.02576594638446681,0.012206137945335108,0.06942949844485066,0.6267877073811274,0.0012510425354462051,0.015271269874527574,0.03348859300662785,0.046992119881689866,0.05453983080040505,63,952,2020-10-19,1804,2946,AAVE
17,0.005951616356240682,0.029930568387522012,0.01818226410279105,0.1043313197565671,0.643785441207864,0.0013608142205086043,0.013146202595710869,0.03137490619130393,0.047352466000274866,0.053893396622559854,63,952,2020-10-20,2250,3558,AAVE
18,0.005265828657590714,0.024410130612372107,0.01243955427118055,0.08509087431569783,0.6393405709183873,0.0006133714986710284,0.01532431538463565,0.031140033747525536,0.047282819351621125,0.049484511321331345,63,952,2020-10-21,3058,4399,AAVE
19,0.005300917778920738,0.025577042450486812,0.013034664176074446,0.08046337209472182,0.6322711238080658,0.0009700450100884681,0.013321996357129199,0.03140799515661605,0.05000456350197896,0.05336449153818128,63,952,2020-10-22,3204,4920,AAVE
20,0.005729856449133154,0.025150156913409976,0.010550045700226777,0.07857970301758503,0.6648217472393303,0.001042012030502534,0.013084381413403644,0.032606065462705544,0.05390648712902757,0.056457683559159436,63,952,2020-10-23,2861,3992,AAVE
21,0.006717093939668363,0.028662358033081495,0.014580775881510723,0.07604872320393824,0.6290334953804804,0.0017751479289940828,0.01593238377995028,0.035380799214161006,0.04622287513563749,0.05647565246684764,63,952,2020-10-24,2897,4178,AAVE
22,0.006323322683706015,0.024727745048469793,0.018840080997874268,0.08563655987809413,0.6305985364455903,0.0029751807291802596,0.01482683904774711,0.0371458356697266,0.05322944329264006,0.060775780186326664,63,952,2020-10-25,2744,3915,AAVE
23,0.005566899298042495,0.02041161866313795,0.0062874316546795315,0.05260923316123237,0.6794783394181186,0.00057095730508152,0.013235416700683249,0.03767546533927388,0.04504430841278085,0.044788403445160205,63,952,2020-10-26,2500,3818,AAVE
24,0.006943302239244351,0.02603740328992505,0.0079064653428862,0.05964116335360611,0.685701241782322,0.0008575979090946216,0.015566904757142095,0.03837345025725718,0.04875552480749847,0.05340627123484437,63,952,2020-10-27,2989,5126,AAVE
25,0.006443291773915386,0.025285729079376693,0.01774310940404145,0.09968391921433205,0.6623094860837966,0.0029961161457370076,0.01666107975297855,0.037338787127816304,0.05285026225792177,0.05580731869064992,63,952,2020-10-28,3004,5482,AAVE
26,0.007805022560503233,0.03421767777794419,0.03430472813069993,0.14898115662165864,0.6788110615322601,0.004471938585376761,0.01715806933097768,0.0373402269654965,0.05750658697513899,0.056494511377627905,63,952,2020-10-29,3268,5232,AAVE
27,0.008422545196738868,0.03522776307152007,0.026213714017089218,0.12445875969773637,0.6413000000000008,0.0032838530542503206,0.016099041703433084,0.035761482876810156,0.06883317681039049,0.05896527262315238,63,952,2020-10-30,3166,4674,AAVE
28,0.007688996817063418,0.030917452047958215,0.0187344725039155,0.0917117700403976,0.6309229466801376,0.002868240215118016,0.01661580842421079,0.03680741633439132,0.06391922574627758,0.06022377984999412,63,952,2020-10-31,3924,5323,AAVE
29,0.00920016100281761,0.037275652686629905,0.014795126531594741,0.07368039203704223,0.6683034267081103,0.003358449946178687,0.017419322531045025,0.03991897588342384,0.058520501505150854,0.05765307180177053,63,952,2020-11-01,3880,5033,AAVE
30,0.008453786195320607,0.03060623703378027,0.014605002879479898,0.07463172116862059,0.6707788491976524,0.0036127836961556276,0.017864698220110532,0.039054861090127284,0.05685494622336409,0.05131702211313157,63,952,2020-11-02,3466,4598,AAVE
31,0.0084266714647713,0.032320241386284775,0.024884371221365352,0.10126788811563599,0.685477045516183,0.005579467559381476,0.018142074944941102,0.04010251556343082,0.05408133803156261,0.04853295295133227,63,952,2020-11-03,4064,5792,AAVE
32,0.008738086429540357,0.029397557744277318,0.01084351552407754,0.06771454784366056,0.694935739776235,0.0020073603211776514,0.018946826606893764,0.04172653751866123,0.04695762083008049,0.04750793743286409,63,952,2020-11-04,3591,4917,AAVE
33,0.004251143292682927,0.02297213915784519,0.018536272822336268,0.09807042296851433,0.7124003788940237,0.0024041471538403746,0.016978597196112197,0.026229910805839526,0.0535727676247508,0.03805694452005896,63,952,2020-11-05,2313,4033,AAVE
34,0.004656750178865344,0.028090799873557754,0.017741505803650713,0.10929389599151293,0.7259165816326544,0.001647846708003676,0.015481598847981759,0.02538270033913612,0.04476388480841818,0.04351973545438159,63,952,2020-11-06,3509,5244,AAVE
35,0.006616361700950243,0.039355914379581074,0.024630072892646564,0.12046411811299763,0.704975793437334,0.003173793894589255,0.01317793992737727,0.026994670658203254,0.05193173025133592,0.05728398336353946,63,952,2020-11-07,3999,6502,AAVE
36,0.006070912417789696,0.037167668459271774,0.02633822704502221,0.11942991088944871,0.70400199296951,0.003198529411764706,0.012530989833408064,0.027035796760764147,0.0508010284671608,0.055983212327473095,63,952,2020-11-08,4579,6199,AAVE
37,0.005577125778863155,0.03216178835199087,0.02558727596644616,0.13589330086075535,0.7069546117837664,0.0027507457577387647,0.012219652036712058,0.026681040715247416,0.04831533550369583,0.05557636706250359,63,952,2020-11-09,3555,4929,AAVE
38,0.0037178595975086116,0.025523161807528158,0.036246362381096235,0.16340574841407957,0.7130782309813246,0.002004221778087175,0.011477515867682118,0.022234167802702574,0.050286618192790955,0.05368395539773366,63,952,2020-11-10,3833,5478,AAVE
39,0.005790250130150175,0.03699042573778387,0.035178778530569915,0.15239200978873613,0.7008512353769367,0.003944423722491607,0.012074544608730484,0.025537690048485242,0.062361248087574886,0.0605944252548483,63,952,2020-11-11,8264,10387,AAVE
40,0.0076377570988791915,0.0381102309043667,0.0324759164296423,0.15796176855106903,0.714072941266225,0.004800371641675485,0.014666789644328776,0.03152483163796002,0.05432505268428341,0.059384122104200014,63,952,2020-11-12,3228,4541,AAVE
41,0.006959093535466049,0.03939164942598799,0.02545604641195828,0.14248479438796213,0.7047687581534335,0.002559894978667542,0.013713713368715266,0.028316900812876657,0.05637660897846687,0.06016844435269835,63,952,2020-11-13,3304,5049,AAVE
42,0.006933857772322015,0.035917156752975354,0.02644211803142844,0.14319108213261567,0.6938506728181462,0.003407581387289914,0.013696970750845855,0.02935156002988241,0.05843705807540876,0.061148691115215564,63,952,2020-11-14,3869,6433,AAVE
43,0.0057712287677807355,0.03188710915134477,0.03563785107439272,0.15131311142937656,0.6995516639717095,0.0050168646013434995,0.012935990090271056,0.02760204104458816,0.05598201975247453,0.05998601812686492,63,952,2020-11-15,3833,6374,AAVE
44,0.005154739854098262,0.027788318733244482,0.02280057279526376,0.13185327959962145,0.7156715345095936,0.0027014858171994596,0.012340688402778525,0.027387899469869414,0.05615910657752228,0.05444566342796018,63,952,2020-11-16,4125,5825,AAVE
45,0.004372945895082137,0.02463219410711157,0.02997439139351471,0.14847958946880163,0.7307795577103658,0.003217761006939509,0.012004149572284895,0.026158773302897658,0.042940327156233506,0.049838473834005775,63,952,2020-11-17,4322,5803,AAVE
46,0.0056126628438550215,0.030372029991271386,0.022752111235363717,0.11317038956215224,0.7123578385447,0.0035816501758115953,0.012937206461521765,0.02777478476895194,0.05177922721112105,0.057241296158675056,63,952,2020-11-18,3865,5429,AAVE
47,0.004618199301900349,0.02650719957662823,0.02796459912871599,0.13710313573205204,0.7128187493038004,0.0033962264150943396,0.01137023001557439,0.02571243870332577,0.05553177217205374,0.05263915420409555,63,952,2020-11-19,4230,6005,AAVE
48,0.004133003712482301,0.022048119800707762,0.0213805319024566,0.10976666574374339,0.7336074181263835,0.0033151049783243136,0.012223702971367533,0.02630981098224943,0.05023286946167144,0.04834274897126259,63,952,2020-11-20,4779,6264,AAVE
49,0.004625466540683483,0.024709132019856868,0.025239847446031995,0.12834640127928093,0.7317185064975696,0.0038534494346780575,0.012056314765788253,0.026965140213319045,0.05086471297179007,0.05759306925467731,63,952,2020-11-21,5288,6673,AAVE
50,0.004866059727915937,0.024863339143471157,0.026447265320123755,0.13394957179208505,0.722908673469389,0.004090183559457302,0.012088462746869692,0.02760437567158679,0.05094323414631964,0.056892563031998813,63,952,2020-11-22,5196,6612,AAVE
51,0.004715825960276429,0.021614816311431764,0.023040145820567504,0.1306179861772322,0.7250424274071733,0.0038291728568140447,0.013111086590606946,0.02917987173482926,0.04345522024272062,0.04799628700703662,63,952,2020-11-23,4424,5490,AAVE
52,0.003936901347475596,0.018472644064609505,0.025425694956626485,0.11669571481668135,0.7429811143903283,0.00425632537242847,0.01176969269972436,0.027951924740714933,0.042113484849300054,0.043056343749904975,63,952,2020-11-24,4571,5795,AAVE
53,0.00391808191808181,0.017954310978627912,0.01339786041324035,0.08382215589351266,0.7273708049618817,0.0031481520347555986,0.01296916870452988,0.028838038486980536,0.04745963586565251,0.048268752277140774,63,952,2020-11-25,5449,6985,AAVE
54,0.00565482271918887,0.032428585290643,0.028201960375999705,0.14081218589832636,0.7299035245836586,0.003978662579941646,0.013126168182626385,0.026417338524773265,0.05587075048676818,0.04902322303044047,63,952,2020-11-26,3465,5779,AAVE
55,0.00473210302100065,0.02267617160919412,0.030570109402212015,0.14559981135352015,0.7415186964803238,0.005502273508845669,0.011743772711153917,0.02811513566378757,0.03897218181291021,0.04246335456611264,63,952,2020-11-27,3164,4391,AAVE
56,0.0034350916561653694,0.015869675658941252,0.008488067796117082,0.06751755170035177,0.7735300023799604,0.0016666666666666668,0.012503431071356607,0.026831909814336793,0.03553327335774929,0.034991151960099345,63,952,2020-11-28,3889,4916,AAVE
57,0.004657887619879794,0.02053353669124329,0.022650124083836962,0.1252473514474329,0.7368786933065989,0.0033899837280781052,0.013235743975066907,0.029069648855305896,0.043573211621342325,0.052156230297998075,63,952,2020-11-29,4167,5330,AAVE
58,0.0042810133063586695,0.023912830635923626,0.024491404732950167,0.1288537865007183,0.7253879671848688,0.0043486209778520685,0.011557029082353383,0.025628954872639803,0.05102986289945364,0.05297087118814322,63,952,2020-11-30,3804,5024,AAVE
59,0.004636197411768436,0.020570963128400076,0.015559151743561421,0.09641158681637581,0.729435798816567,0.0026280633363264055,0.01297106087561464,0.02871642666275225,0.04650305076908084,0.04586150478406002,63,952,2020-12-01,4022,5304,AAVE
60,0.0039003003720985787,0.0288797812013988,0.021657662654927544,0.11346400395511436,0.7300497716263001,0.0025157814109505825,0.01090263643672204,0.021938579391990905,0.050695112405616055,0.053415139581063927,63,952,2020-12-02,2844,5087,AAVE
61,0.0033954899396580534,0.020359095928140985,0.03428704411698962,0.15907608368164733,0.7308173995894605,0.0031764620950211365,0.010826610794274952,0.02295732715637113,0.046933328258182645,0.05048509444777529,63,952,2020-12-03,3249,5493,AAVE
62,0.004398754079940724,0.02406794490631969,0.028650464195460815,0.1342307359997958,0.7254362372942136,0.004626151595429204,0.011782905346376354,0.025489158125187695,0.05049892971132437,0.05406582564021365,63,952,2020-12-04,3288,6029,AAVE
63,0.0021312896210011066,0.01171024904900465,0.01748319174967148,0.11230845836658182,0.7916910892114224,0.0023493351970831195,0.009949738156150056,0.0205704697661435,0.036156721603754306,0.027295878843238516,63,952,2020-12-05,2717,4509,AAVE
64,0.0010019675672615557,0.007479129482593224,0.01804445644608934,0.10409516888837582,0.8387044631120484,0.0008824437809774536,0.006249311068682043,0.01705773212930013,0.046978957951713085,0.059386515478667856,63,952,2020-12-06,2629,3899,AAVE
65,0.0027586141630942377,0.015103787836967874,0.011730066550747445,0.08424622382002415,0.77362405962726,0.0014716270308453025,0.008673688271566633,0.02351298744223039,0.041761846406544255,0.05977898392516286,63,952,2020-12-07,2471,3999,AAVE
66,0.0038897833723654535,0.02041011455813773,0.02122972976361049,0.118260057698493,0.7661638999213577,0.00389242745930644,0.01068297671197967,0.025827017784492416,0.04455083972590048,0.050720251835871824,63,952,2020-12-08,3726,7300,AAVE
67,0.00464597722573733,0.023758626627493205,0.021026074494473412,0.10528603452101534,0.7306486970311461,0.0038154819194280215,0.012952613548462272,0.027594236929943453,0.05327128133087625,0.05609562357690108,63,952,2020-12-09,3047,5622,AAVE
68,0.004856205852674155,0.023992283502230146,0.017458263560604082,0.10422337158568634,0.7232512667936758,0.0017714611500244338,0.013568435865388806,0.028719218467183255,0.05200758780088333,0.05793872350250356,63,952,2020-12-10,2874,4847,AAVE
69,0.005025642097635064,0.027192305782802354,0.022619514918458608,0.10954383258687087,0.738623309310138,0.003038256354662939,0.012388840130198373,0.027929914926991546,0.05454803050405167,0.06670782568875984,63,952,2020-12-11,3434,5174,AAVE
70,0.003690859549170238,0.017111163565199736,0.011909407842466403,0.07992231574957381,0.7681674523202964,0.0018413289247035064,0.011716997231203485,0.027779094255937206,0.034652190456258156,0.04819629945852548,63,952,2020-12-12,6748,8752,AAVE
71,0.005036392222851516,0.02482738648950559,0.01853180063795649,0.09390187926416672,0.7177410207939503,0.0034847620857885067,0.013204758616068213,0.030166934408649742,0.04999576223234223,0.06103380025530543,63,952,2020-12-13,8192,9989,AAVE
72,0.005138645138645221,0.02597949885664898,0.029099898586863727,0.13722136576058122,0.7182542088244586,0.0033676333021515435,0.014886251781828817,0.029332759208206997,0.057541554580496146,0.0603289916253193,63,952,2020-12-14,6298,7651,AAVE
73,0.003457312802831783,0.016746046604427633,0.018705706743377664,0.0951232623639151,0.7676275039367809,0.0030699510269717126,0.013308529964666336,0.02670575336176871,0.03773830579256478,0.037699745835167046,63,952,2020-12-15,4802,5963,AAVE
74,0.0021412972574378227,0.01019815399304929,0.01262355362185044,0.07407532187250178,0.7999905923416158,0.004109385572590893,0.007778560034551165,0.02313116040141459,0.02623203462864421,0.0317105500426453,63,952,2020-12-16,4844,6390,AAVE
75,0.002109209754031061,0.008665873700967367,0.007516156801324271,0.05817941008308055,0.8131860487072847,0.0031002908024706194,0.00795938520333425,0.025304809274080752,0.020726618700429425,0.024477264080020354,63,952,2020-12-17,4811,6663,AAVE
76,0.0019859011239245993,0.008286393929644361,0.007397195421996872,0.06362757088120659,0.8189549404751297,0.0016557022385094264,0.008766131605826597,0.023996797516890864,0.020375282222310227,0.026152801815508255,63,952,2020-12-18,3733,5514,AAVE
77,0.001983242930672451,0.00972165984787097,0.007340787275688476,0.060003360390452266,0.7996446967231827,0.001312871980394445,0.007831954251900168,0.022562716092087518,0.025722200155219765,0.03667692082377491,63,952,2020-12-19,3359,4902,AAVE
78,0.0024361362727870367,0.012616524349258538,0.006027686977941283,0.04978505277376917,0.7907858939186079,0.0015387608553387928,0.008285782387210939,0.024861855209177244,0.026393579176602722,0.03839566242590883,63,952,2020-12-20,3141,4783,AAVE
79,0.00293808124723222,0.012558319237980578,0.018496231889971057,0.11712082230998824,0.7992400963590478,0.0043483740862112425,0.010108764510789727,0.02808891954755245,0.02507306292320196,0.03493975924850337,63,952,2020-12-21,2420,3582,AAVE
80,0.002725598835438719,0.011490792973668227,0.012317098511542458,0.08131559605241248,0.8020960219478719,0.0037174721189591076,0.01065254250136687,0.026880268961497113,0.023454210386296817,0.03194384603520868,63,952,2020-12-22,2362,3543,AAVE
81,0.0028008756061596706,0.012057154954868757,0.013209453095504524,0.07960782495018613,0.7953260655860296,0.005393934034839508,0.009555952251327913,0.026547870282186886,0.028025307906533167,0.034335060604920024,63,952,2020-12-23,2055,3054,AAVE
82,0.0029103198692815124,0.01255829933085325,0.01068462556984266,0.07528245226074459,0.8126850043809907,0.004567164179104477,0.009332639714817577,0.026990581293485357,0.02784102604651919,0.033749597762572754,63,952,2020-12-24,2152,3393,AAVE
83,0.0029633664714693855,0.010498917935114276,0.014279812066456949,0.09047780954053299,0.8021398354667743,0.005509765275040315,0.011250466366719085,0.028750568558358225,0.026838383489636335,0.03608018207348876,63,952,2020-12-25,2024,2948,AAVE
84,0.0024319142848775715,0.009665584249627561,0.009038906871100906,0.06574273033261928,0.802775788706813,0.0027077907006730793,0.0102878501776473,0.02539353126522081,0.027227779186075437,0.03518859249203302,63,952,2020-12-26,2208,3273,AAVE
85,0.0023828255869542824,0.009360396936144022,0.0071679277460744316,0.058148658566434926,0.8061960658698055,0.003458571048508676,0.009971357070806016,0.026322733123370665,0.024880982607475604,0.03324539550704686,63,952,2020-12-27,2104,2733,AAVE
86,0.002484705084991916,0.009877509308149148,0.014275528666803441,0.09702727952133672,0.8074782977325582,0.0052669627181658575,0.007728801535782803,0.026803530693893348,0.020090239578572526,0.03011751555447902,63,952,2020-12-28,2031,2614,AAVE
87,0.0022134369941305397,0.008280550213674428,0.007260399120734867,0.06060267373350751,0.819339321640912,0.0033082327735593432,0.009817810803511054,0.026191750273936183,0.019291588718594214,0.026629619262653562,63,952,2020-12-29,2104,2890,AAVE
88,0.0021119078601289465,0.011482395845220745,0.018260430685686207,0.0903911853651454,0.7038921560947466,0.0018116647835742393,0.00611430543757921,0.022111340581599376,0.04925870016454557,0.06126707463412975,63,952,2020-12-30,5675,7608,AAVE
89,0.0024905930109066408,0.010619229024028806,0.010039866392980875,0.06797512624527532,0.782352094674557,0.004513501595289357,0.00750729987081281,0.025619497512995144,0.026961050303589775,0.03684539514317667,63,952,2020-12-31,3503,5289,AAVE
90,0.002263424904934386,0.00971405336684174,0.00990635590844444,0.07920405557735319,0.7977987168766171,0.0025717065937630322,0.008509118087104944,0.024523469704076283,0.02966632898553455,0.03419198578121524,63,952,2021-01-01,3732,5651,AAVE
91,0.0021031797254850823,0.008321133181377676,0.00710861934064567,0.06116282420626816,0.792120852684687,0.002246052892343602,0.007285321229308689,0.024557223924516557,0.029737064893642747,0.030015386106919763,63,952,2021-01-02,2849,3870,AAVE
92,0.0019952665787156348,0.008708904249540598,0.011919738275057318,0.08120518312449117,0.7982683003862764,0.003712430709769287,0.006610815708674918,0.02351445834325079,0.025261457780022534,0.025539115466154963,63,952,2021-01-03,2598,3472,AAVE
93,0.0016360311038006508,0.008561934136731036,0.005756695703215607,0.05797969859712339,0.8008508641158151,0.0012616704516780217,0.0054446726785277125,0.02043941214291203,0.02298942865122022,0.025916627377406642,63,952,2021-01-04,2054,3019,AAVE
94,0.0013712856097618212,0.007255530664223612,0.006804525952546865,0.0612606905083204,0.8207741566559824,0.002323528882004359,0.0053045923557106965,0.019558306728222275,0.024316036773613544,0.026216987296613786,63,952,2021-01-05,2238,3073,AAVE
95,0.0014917302372557135,0.0070303037336332495,0.009119501005464565,0.06728614491713619,0.8114948314429288,0.0022134455969792977,0.005450846170603897,0.02104964291142838,0.025200903492636487,0.02624605717708059,63,952,2021-01-06,2537,3407,AAVE
96,0.0017242965474640764,0.007967268959807374,0.007764950377786112,0.0623236362997868,0.8212814903465635,0.0020857776039629773,0.005677321769324143,0.02192195249347833,0.02590637165462389,0.02858519082642276,63,952,2021-01-07,2345,3468,AAVE
97,0.0017290100222674405,0.0070690730027134115,0.0070940647611210965,0.05803036696803464,0.8122937990706617,0.002922371194275695,0.006655084191938474,0.02281090932891543,0.027959733159867686,0.03160117859754533,63,952,2021-01-08,2330,3047,AAVE
98,0.0014912856413621712,0.007023741305865759,0.0063620912861638325,0.056415295803080766,0.8168056441238508,0.0019234383117959829,0.005795764261657811,0.021837044039538362,0.03333776051211444,0.03837713833513439,63,952,2021-01-09,2294,3070,AAVE
99,0.001817645139741083,0.009898210280687878,0.011450027726541889,0.07846608236003198,0.7996086600500008,0.0028417084013280065,0.00661722587694411,0.020358963531691348,0.034559493972599706,0.037383422104310594,63,952,2021-01-10,2949,4462,AAVE
100,0.002463831913356241,0.01047369068396536,0.014964454957721942,0.0929306531179027,0.7920426844749258,0.004838822786881414,0.007152146310863165,0.025109265067770194,0.030461704192349195,0.036155856558692766,63,952,2021-01-11,1454,2157,AAVE
